created_at,account,id,text
2023-09-24T23:53:23.800Z,realDonaldTrump,111122815628828712,"They are almost all dishonest and corrupt, but Comcast, with its one-side and vicious coverage by NBC NEWS, and in particular MSNBC, often and correctly referred to as MSDNC (Democrat National Committee!), should be investigated for its “Country Threatening Treason.” Their endless coverage of the now fully debunked SCAM known as Russia, Russia, Russia, and much else, is one big Campaign Contribution to the Radical Left Democrat Party. I say up front, openly, and proudly, that when I WIN the Presidency of the United States, they and others of the LameStream Media will be thoroughly scrutinized for their knowingly dishonest and corrupt coverage of people, things, and events. Why should NBC, or any other of the corrupt &amp; dishonest media companies, be entitled to use the very valuable Airwaves of the USA, FREE? They are a true threat to Democracy and are, in fact, THE ENEMY OF THE PEOPLE! The Fake News Media should pay a big price for what they have done to our once great Country!"
2023-09-24T20:58:39.088Z,realDonaldTrump,111122128507943004,"Senate Democrats should all resign based on Senator Bob Menendez! They all knew what was going on, and the way he lived. Why doesn’t the FBI raid Senate Democrat’s homes like they illegally raided Mar-a-Lago, where nothing was done wrong based on the Presidential Records Act. Menendez is a “piker” compared to some of those Election Stealing THUGS. Can you imagine how much Crooked Joe Biden has stolen, and what’s in some of his many homes? The FBI and “Justice” notified him that they would be going in to look,“in a few weeks.” In other words, get rid of the cash, gold, &amp; documents, ASAP, before we get there. They didn’t give me any warning, they just showed up. Hunter lived with Crooked Joe in Delaware. It would be a “Treasure Hunt!” Crooked’s coffers must be loaded up with cash. I wonder how much they got paid for Rigging the Election? Menendez is one of many, a small timer at that. EVERY DEMOCRAT SHOULD RESIGN FROM THE SENATE! Our Border’s are Broken, our Election’s are Rigged. MAGA!"
2023-09-23T20:30:54.026Z,realDonaldTrump,111116357076001599,"Prime Minister Sunak of the United Kingdom has very substantially rolled back the ridiculous “Climate Mandates” that the United States is pushing on everyone, especially itself. I always knew Sunak was smart, that he wasn’t going to destroy and bankrupt his nation for fake climate alarmists that don’t have a clue. In the meantime the U.S. keeps rolling merrily along, spending Trillions of Dollars trying to do that which is not doable, while at the same time breathing in the filthy and totally untreated air floating over our once great Country from China, India, Russia, and Parts Unknown. They are all building Coal Fired Plants by the hundreds each year, and Germany, which has almost destroyed itself with its ridiculous form of the Green New Hoax, has just joined in. Congratulations to Prime Minister Sunak for recognizing this SCAM before it was too late! The Green New Hoax will take down the U.S., perhaps even sooner than our Open Border of Death. IT MUST BE STOPPED. MAGA!!!"
2023-09-23T05:57:09.219Z,realDonaldTrump,111112921364130375,"The real Howard Stern is a weak, pathetic, and disloyal guy, who lost his friends and MUCH of his audience. Until just recently, I haven’t heard his name mentioned in years. I did his show many times in the good old days, and then he went Woke, and nobody cares about him any longer. I don’t know what they (really!) pay him, but it shouldn’t be much. His influence is gone, and without that, he’s got NOTHING - Just a broken weirdo, unattractive both inside and out, trying like hell to be relevant!"
2023-09-23T05:28:22.362Z,realDonaldTrump,111112808192846459,"RT @realDonaldTrumpMark Milley, who led perhaps the most embarrassing moment in American history with his grossly incompetent implementation of the withdrawal from Afghanistan, costing many lives, leaving behind hundreds of American citizens, and handing over BILLIONS of dollars of the finest military equipment ever made, will be leaving the military next week. This will be a time for all citizens of the USA to celebrate! This guy turned out to be a Woke train wreck who, if the Fake News reporting is correct, was actually dealing with China to give them a heads up on the thinking of the President of the United States. This is an act so egregious that, in times gone by, the punishment would have been DEATH! A war between China and the United States could have been the result of this treasonous act. To be continued!!!"
2023-09-23T05:14:34.524Z,realDonaldTrump,111112753939219711,"RT @realDonaldTrumpVery stupid, awkward, and highly overrated Globalist Charles Koch of the Koch Network doesn’t have a clue. He said his best years were the four years during the Trump Administration, and now his people are aimlessly throwing away other people’s money. Watch what happens to Charles Koch! https://thenationalpulse.com/2023/06/29/globalist-koch-network-blows-70m-of-donor-cash-to-stop-trump/"
2023-09-22T23:59:02.494Z,realDonaldTrump,111111513207332826,"Mark Milley, who led perhaps the most embarrassing moment in American history with his grossly incompetent implementation of the withdrawal from Afghanistan, costing many lives, leaving behind hundreds of American citizens, and handing over BILLIONS of dollars of the finest military equipment ever made, will be leaving the military next week. This will be a time for all citizens of the USA to celebrate! This guy turned out to be a Woke train wreck who, if the Fake News reporting is correct, was actually dealing with China to give them a heads up on the thinking of the President of the United States. This is an act so egregious that, in times gone by, the punishment would have been DEATH! A war between China and the United States could have been the result of this treasonous act. To be continued!!!"
2023-09-21T12:34:44.104Z,realDonaldTrump,111103160097382256,“Trump turned Howard from the King of all Media—into the Prince Harry of all Media…”
2023-09-21T01:45:35.974Z,realDonaldTrump,111100607592469279,"Very stupid, awkward, and highly overrated Globalist Charles Koch of the Koch Network doesn’t have a clue. He said his best years were the four years during the Trump Administration, and now his people are aimlessly throwing away other people’s money. Watch what happens to Charles Koch! https://thenationalpulse.com/2023/06/29/globalist-koch-network-blows-70m-of-donor-cash-to-stop-trump/"
2023-09-20T12:42:14.210Z,realDonaldTrump,111097527285090008,"“Feds thwarted probe into possible ‘criminal violations’ involving 2020 Biden campaign, agents say” https://justthenews.com/accountability/political-ethics/fbi-irs-probed-possible-criminal-violations-involving-joe-bidens"
2023-09-20T06:25:48.509Z,realDonaldTrump,111096047102332857,Our Country has spent almost 200 Billion Dollars more than the countries of Europe in fighting go Ukraine. Does anybody think this is fair and reasonable? Europe should equalize before we go forward!
2023-09-18T15:49:18.864Z,realDonaldTrump,111086938283116729,"I brought 58 HOSTAGES home from many different countries, including North Korea, and I never paid anything. They all understood they MUST LET THESE PEOPLE COME HOME! Toward the end, it got so that countries didn’t even start the conversation asking for money, because they knew they would not get it. Once you pay, you always pay, &amp; MANY MORE HOSTAGES WILL BE TAKEN. Our grossly incompetent “leader,” Crooked Joe Biden, gave 6 BILLION DOLLARS for 5 people. Iran gave ZERO for 5. He’s Dumb as a ROCK!"
2023-09-17T05:24:05.360Z,realDonaldTrump,111078817487650297,RT @JoePagsGreat conversation with @DevinNunes -- CEO of Truth Social and Fmr Intel Comm Chair.  He breaks down the #TrumpIndictments #ImpeachmentInquiry #UkraineCorruption and more!  https://rumble.com/v3i1k5q-fmr-rep-devin-nunes-on-trump-indictments-biden-impeachment-and-more.html @realdonaldTrump
2023-09-14T18:24:17.913Z,realDonaldTrump,111064898464007613,Prosecutor Weiss is appointed by the 2 Democrat Senators of Delaware under Blue Slip!
2023-09-14T14:47:05.179Z,realDonaldTrump,111064044350853926,https://thenationalpulse.com/2023/09/06/flashback-desantis-lauds-warp-speed-wishes-for-more-vaccine/
2023-09-13T15:07:56.099Z,realDonaldTrump,111058464021241961,When will the Fascists apologize to me? https://justthenews.com/accountability/russia-and-ukraine-scandals/eu-memo-directly-undercuts-joe-bidens-narrative-about
2023-09-13T15:06:47.454Z,realDonaldTrump,111058459522470847,Rigged! https://justthenews.com/politics-policy/elections/gbi-strategies-alleged-2020-voter-fraud-case-employees-warn-companys-red
2023-09-13T04:13:17.695Z,realDonaldTrump,111055889871199166,"It’s all happening, even worse than anyone projected. President Vladimir Putin of Russia is using Crooked Joe Biden’s illegal Banana Republic style treatment of his Political Opponent, who is beating him badly  in the Polls, to condemn America and all of the good things it once stood for. The whole World is watching as the USA is being torn apart by dreams of Election Interference!"
2023-09-12T13:42:51.447Z,realDonaldTrump,111052467171835257,https://justthenews.com/accountability/russia-and-ukraine-scandals/eu-memo-directly-undercuts-joe-bidens-narrative-about
2023-09-12T01:43:38.267Z,realDonaldTrump,111049639084747499,"Because of the Rigged and Stollen 2020 Presidential Election, just look at our Nation, and indeed the World, NOW! It is all a shadow of its former self. Ukraine, Inflation, Bad Economy, Woke Military, No World Standing, No Respect, and today, 6 Billion Dollars for hostages. Where is the call from Republicans for the 25th Amendment?"
2023-09-11T19:49:36.630Z,realDonaldTrump,111048246990065118,"OUR CITIES ARE BEING DESTROYED BY THE INVASION OF ILLEGAL MIGRANTS POURING INTO OUR COUNTRY. THE USA HAS BECOME A LAUGHING STOCK FOR THE WORLD TO SEE. WE DON’T HAVE A PRESIDENT, WE HAVE A CLOWN!!!"
2023-09-10T17:08:13.244Z,realDonaldTrump,111041950072283074,"RT @RealRogerStoneTODAY ON THE ROGER STONE SHOW:Republican Superstar @KariLake joins me to discuss the Illegal Migrant Invasion of America &amp; why she Supports President @realDonaldTrump!LISTEN LIVE 3-5PM EST: 770 on the AM Dial in NY-NJ-CT Area, or on http://WABCRadio.com"
2023-09-08T14:59:20.770Z,realDonaldTrump,111030118690599391,The Migrants pouring into our Country are DESTROYING our Cities and States. This is an invasion the likes of which has never been seen before. It is a Death Wish for America! I will fix it IMMEDIATELY upon re-entering Office (along with so much else!). MAGA!
2023-09-08T06:46:42.635Z,realDonaldTrump,111028181568764841,"We just sent $520,000,000 to Ukraine to “make their energy cleaner.”"
2023-09-07T16:13:29.754Z,realDonaldTrump,111024747954644659,https://www.nysun.com/article/trumps-momentum-toward-2024-is-a-case-of-the-office-seeking-the-man
2023-09-06T19:06:03.671Z,realDonaldTrump,111019764198264514,"They spied on my Campaign, Impeached me twice, had the Russia, Russia Hoax, the Fake Dossier Hoax, FISA Fraud, Election Fraud, the “No Collusion” Mueller Hoax, and so much more. I was innocent on all counts. If I am elected, they will be brought to JUSTICE, something that Republicans have always been afraid to do."
2023-09-06T18:24:49.414Z,realDonaldTrump,111019602045645976,https://www.newsweek.com/donald-trump-real-victim-russiagate-hoax-wasnt-me-it-was-american-people-opinion-1816466
2023-09-05T19:03:42.728Z,realDonaldTrump,111014092645963305,RT @mrddmiaThe DC Uniparty made it its mission to destroy Trump.Before he was President.While he was President.After he was President.While he's running for President.They loathe Real Americans.In Real America.You're just their cheap labor.Casualties of their lucrative wars.
2023-09-05T15:27:52.694Z,realDonaldTrump,111013243954512009,https://justthenews.com/politics-policy/house-panel-seeks-testimony-ukrainian-prosecutor-whom-biden-got-fired
2023-09-05T15:18:03.018Z,realDonaldTrump,111013205312819434,He was put up by Democrat Senators in Delaware under Blue Slip! https://thegreggjarrett.com/in-biden-probe-special-counsel-david-weiss-makes-the-cowardly-lion-look-heroic/
2023-09-03T15:02:31.195Z,realDonaldTrump,111001819623902196,"RT @realDonaldTrumpGreat poll numbers because people want a return to the Trump years when everything worked, the Border was the strongest ever, no Inflation, jobs, jobs, jobs, Energy Independent and soon Dominant, low taxes and regulations, strong military, no Russia and Ukraine, no China and their threats. We defeated 100% of the ISIS Kalifat. Greatest economy EVER. What a fantastic time for America. BRING BACK THE REAL USA. Bring back strength, bring back TRUMP!"
2023-09-03T13:14:42.476Z,realDonaldTrump,111001395689247089,"Great poll numbers because people want a return to the Trump years when everything worked, the Border was the strongest ever, no Inflation, jobs, jobs, jobs, Energy Independent and soon Dominant, low taxes and regulations, strong military, no Russia and Ukraine, no China and their threats. We defeated 100% of the ISIS Kalifat. Greatest economy EVER. What a fantastic time for America. BRING BACK THE REAL USA. Bring back strength, bring back TRUMP!"
2023-09-02T23:30:07.361Z,realDonaldTrump,110998153288744061,RT @VDHThe Timing of Trump's Trial and Energy Warshttps://victorhanson.com/the-timing-of-trumps-trial-and-energy-wars/
2023-09-01T18:03:48.574Z,realDonaldTrump,110991207860059210,https://thegreggjarrett.com/the-brief-joe-bidens-had-5400-alias-email-accounts-move-toward-impeachment-accelerates/
2023-09-01T07:18:45.829Z,realDonaldTrump,110988671434820873,"RT @marklevinshowJay Bratt, one of Jack Smith's hitmen, is almost as sleazy as Smith.  He's accused by another lawyer of extortion, of pushing for the warrant and SWAT team attack on Mar-a-Largo, and now secret backdoor meetings at the White House -- 3 times.  It's about time that Comer or somebody issue a subpoena to get this hitman's testimony?"
2023-08-31T11:59:38.320Z,realDonaldTrump,110984113574470893,"RT @MTGEverything is failing for the Biden admin.They will probably drag us into a full scale war in an effort to try to unify the country behind Biden.Not only would that be horrific but it would infuriate the country and would fail.But make no mistake, they want a war."
2023-08-31T11:59:16.802Z,realDonaldTrump,110984112163972410,"RT @RepMTGWe subpoenaed 5,400+ Joe Biden emails from NARA that he sent under 3 different aliases as VP because he copied Hunter on emails about Ukraine while Hunter worked for Burisma.Barack Obama has to sign off because it happened under his administration.But Obama always knew.How much longer will Obama cover up Joe Biden’s crimes?"
2023-08-30T20:04:20.008Z,realDonaldTrump,110980357158246754,"Our hearts go out to everyone impacted by Hurricane Idalia. I urge everyone to listen to your local officials, heed all warnings, and prioritize the safety of yourself and your loved ones. I’ve witnessed the courage, strength, and spirit of the great people of Florida many times over the years! Together, they will recover and rebuild, but in the meantime, be safe. Love and respect to everyone. God bless you all!"
2023-08-30T15:15:07.997Z,realDonaldTrump,110979219976725626,https://rootforamerica.com/indictment-of-trump-is-a-declaration-of-war/
2023-08-30T14:32:49.755Z,realDonaldTrump,110979053633756908,https://www.dailymail.co.uk/news/article-12445811/Fired-Ukrainian-prosecutor-Shokin-says-Joe-Hunter-Biden-DID-BRIBES-ousting-Isnt-corruption-says-preview-bombshell-interview.html
2023-08-30T02:04:55.843Z,realDonaldTrump,110976112773996070,"Jesse Watters: “The National Archives is stonewalling the release of over 5,000 emails tied to Joe Biden’s alias email accounts, in yet another cover-up. Secret email accounts that Joe Biden was using to exchange covert messages with Hunter Biden, other family members, friends and staffers. Hunter was cc’ed about VP Biden’s phone call with the Ukrainian president and Hunter was using his daddy’s secret email addresses to get his cronies government jobs...”"
2023-08-30T00:58:58.609Z,realDonaldTrump,110975853436009735,I am proud that I have put forward the most ambitious and visionary Education Agenda of any President or Presidential Candidate in Modern History!
2023-08-28T19:03:46.712Z,realDonaldTrump,110968794428908567,"Page 2: How do you have an Indictment that is based almost entirely on the findings of the January 6th Unselect Committee of Marxists, Fascists, and Political Hacks, when these same lowlifes, who have been caught lying for years about Russia, Russia, Russia, Ukraine, Ukraine, Ukraine, FISA, the Fake Dossier, &amp; much more, purposely &amp; Illegally DESTROYED &amp; DELETED all of the Evidence, Findings, &amp; Proof of the January 6th Committee? When will Deranged Jack Smith Criminally Charge the Committee?"
2023-08-28T12:07:01.632Z,realDonaldTrump,110967155690522388,"It has just been reported that aides to TRUMP prosecutor, Deranged Jack Smith, met with high officials at the White House just prior to these political SleazeBags Indicating me OVER NOTHING. If this is so, which it is, that means that Biden and his Fascist Thugs knew and APPROVED of this Country dividing Form of Election Interference, despite their insisting that they “knew nothing.” It’s all a BIG LIE, just like Russia, Russia, Russia, &amp; not knowing about son’s business dealings. DISMISS CASE!"
2023-08-28T01:30:10.703Z,realDonaldTrump,110964651504753948,"RT @repandybiggsazThere were 132,652 border encounters in July. 24,055 of those were single adults. Biden and Mayorkas are endangering Americans’ lives with their refusal to enforce our immigration laws. We must move forward with impeachment!"
2023-08-27T21:40:03.385Z,realDonaldTrump,110963746628215974,"The Republicans in Congress, though well meaning, keep talking about an Impeachment “Inquiry” on Crooked Joe Biden. Look, the guy got bribed, he paid people off, and he wouldn’t give One Billion Dollars to Ukraine unless they “got rid of the Prosecutor.” Biden is a Stone Cold Crook-You don’t need a long INQUIRY to prove it, it’s already proven. These lowlifes Impeached me TWICE (I WON!), and Indicted me FOUR TIMES - For NOTHING! Either IMPEACH the BUM, or fade into OBLIVION. THEY DID IT TO US!"
2023-08-24T12:39:47.539Z,realDonaldTrump,110944635292414558,https://thefederalist.com/2023/08/23/trump-russia-collusion-hoaxers-are-savage-animals-who-hate-our-country/
2023-08-24T12:20:27.395Z,realDonaldTrump,110944559260956568,RT @marklevinshow2019 impeachment was a complete disgracehttps://justthenews.com/accountability/russia-and-ukraine-scandals/hdfeds-urged-biden-give-ukraine-loan-guarantee-he
2023-08-24T12:09:50.229Z,realDonaldTrump,110944517503526057,"RT @marklevinshowChris Christie is the real coward. Despite repeated requests, he refuses to debate me on my radio show. So, while he trashes Trump for not appearing at tonight's debate, Christie, who is in the low to mid-single digits &amp; desperately trying to draw as much attention to himself as possible, he won't accept my repeated challenges in front of a radio audience in the multi-millions. Of course, he has no problem appears on virtually all the corrupt media platforms &amp; with friendly TV &amp; radio hosts."
2023-08-23T17:06:06.948Z,realDonaldTrump,110940020208255542,https://dailycaller.com/2023/08/16/jonathan-turley-warns-georgia-da-may-have-tripped-the-wire-with-her-jackson-pollock-school-of-prosecution-approach/
2023-08-23T17:03:43.685Z,realDonaldTrump,110940010819643882,https://www.thegatewaypundit.com/2023/08/everything-they-told-you-about-ukraine-is-lie/
2023-08-23T17:03:34.321Z,realDonaldTrump,110940010205983540,https://justthenews.com/accountability/russia-and-ukraine-scandals/hdfeds-urged-biden-give-ukraine-loan-guarantee-he
2023-08-23T11:20:12.563Z,realDonaldTrump,110938660048574506,"For the first time in three years, brave American Patriots will be able, in Court, to show how  the Presidential Election of 2020 was RIGGED &amp; STOLLEN. For those RINOS, Radical Left Democrats, Communists, Marxists, Fascists , &amp; others who say, “Don’t Look Back, Look Forward,” they either do not want to reveal the answers because they “got away with murder,” or are FOOLS &amp; COWARDS because we now know the answers to all of the Fraud, Irregularities, &amp; Cheating, &amp; WE CANNOT LET IT HAPPEN AGAIN!"
2023-08-22T02:02:12.777Z,realDonaldTrump,110930803607083473,"David Weiss was a “Blue Slip,” meaning he was recommended and approved by the two Democrat Senators from Delaware. He was originally an Obama guy - A Democrat through and through. Sorry, but that’s the way this dopey system works!  @SeanHannity"
2023-08-22T01:55:31.046Z,realDonaldTrump,110930777273421644,"The failed District Attorney of Fulton County (Atlanta), Fani Willis, insisted on a $200,000 Bond from me. I assume, therefore, that she thought I was a “flight” risk - I’d fly far away, maybe to Russia, Russia, Russia, share a gold domed suite with Vladimir, never to be seen or heard from again. Would I be able to take my very “understated” airplane with the gold TRUMP affixed for all to see. Probably not, I’d be much better off flying commercial - I’m sure nobody would recognize me!"
2023-08-19T13:27:49.570Z,realDonaldTrump,110916512616699281,"Highly respected Georgia State Senator Colton Moore deserves the thanks &amp; congratulations of everyone for having the courage &amp; conviction to fight the Radical Left Lunatics who are so badly hurting the Great State of Georgia, &amp; the USA itself. Failed D.A. Fani Willis, who has allowed Atlanta (Fulton County) to become a record setting Murder and Violent Crime War Zone, with almost no retribution, shockingly Indicted your favorite President, me, for a PERFECT PHONE CALL. She is bad for America!"
2023-08-18T22:28:18.790Z,realDonaldTrump,110912975587992001,"RT @realDonaldTrumpMany people are asking whether or not I will be doing the DEBATES? ALL AMERICANS have been clamoring for a President of extremely High Intelligence. As everyone is aware, my Poll numbers,  over a “wonderful” field of Republican candidates, are extraordinary. In fact, I am leading the runner up, whoever that may now be, by more than 50 Points. Reagan didn’t do it, and neither did others. People know my Record, one of the BEST EVER, so why would I Debate? I’M YOUR MAN. MAKE AMERICA GREAT AGAIN!"
2023-08-18T00:46:09.845Z,realDonaldTrump,110907855329090048,"Many people are asking whether or not I will be doing the DEBATES? ALL AMERICANS have been clamoring for a President of extremely High Intelligence. As everyone is aware, my Poll numbers,  over a “wonderful” field of Republican candidates, are extraordinary. In fact, I am leading the runner up, whoever that may now be, by more than 50 Points. Reagan didn’t do it, and neither did others. People know my Record, one of the BEST EVER, so why would I Debate? I’M YOUR MAN. MAKE AMERICA GREAT AGAIN!"
2023-08-17T23:15:10.186Z,realDonaldTrump,110907497522026419,https://americasvoice.news/president-trump-started-zero-wars-and-how-he-did-it/
2023-08-17T22:14:40.920Z,realDonaldTrump,110907259678019838,https://rumble.com/v37h9xr-from-guantanamo-to-thewhite-house-why-warmonger-john-bolton-loves-ron-desan.html
2023-08-17T20:12:56.469Z,realDonaldTrump,110906780969905889,https://dailycaller.com/2023/08/06/opinion-a-second-trump-term-can-walk-us-back-from-the-brink-of-war-wax-olson/
2023-08-17T20:09:57.097Z,realDonaldTrump,110906769214672060,"Why did it take the Washington Compost over two months to correct their Story where, just like Adam Schiff, they MADE UP MY WORDS on a “PERFECT” phone call? Why did nobody come forward sooner to correct the record? Fani Willis impaneled her “Special Purpose Grand Jury” BEFORE the Washington Post was forced to issue a retraction. THIS IS A FAKE NEWS-BASED WITCH HUNT!"
2023-08-16T17:48:09.835Z,realDonaldTrump,110900549375750735,https://www.breitbart.com/clips/2023/08/15/mark-levin-on-trump-indictment-stalin-would-be-proud-im-sure-putin-is-proud/
2023-08-15T22:00:01.782Z,realDonaldTrump,110895877441671196,"CROOKED JOE BIDEN IS TOTALLY CONTROLLED BY CHINA, UKRAINE, &amp; VARIOUS OTHER COUNTRIES. THEY KNOW EVERYTHING ABOUT HIM - ALL OF HIS MISDEEDS. HE IS A COMPROMISED PRESIDENT WHO IS LEADING OUR COUNTRY TO HELL. HE IS A MANCHURIAN CANDIDATE!"
2023-08-14T22:41:45.601Z,realDonaldTrump,110890379221576391,I would like to express my sympathy and warmest regards to the people of Hawaii…
2023-08-14T13:32:24.930Z,realDonaldTrump,110888219110803625,"ONE OF THE MANY THINGS I HAVE DONE AS PRESIDENT, &amp; THEREAFTER, IS TO EXPOSE THE MASSIVE CORRUPTION &amp; FRAUD THAT TAKES PLACE ON A REGULAR BASIS WITHIN THE USA. LOOK HOW CORRUPT THE DEPARTMENT OF INJUSTICE HAS TURNED OUT TO BE…&amp; THE FBI, WITH FISA, TWITTER FILES, LIES TO CONGRESS (AND EVERYWHERE), THE LAPTOP FROM HELL, FACEBOOK, THE TOP AGENT IN CHARGE OF THE RUSSIA, RUSSIA, RUSSIA HOAX JUST BEING ARRESTED, THE “INSURANCE POLICY” &amp; 51 INTEL AGENTS SCAM…I EXPOSED IT ALL, &amp; I WILL CLEAN IT UP. MAGA!"
2023-08-13T20:25:26.693Z,realDonaldTrump,110884180898197132,"RT @LauraLoomerIf there’s anything John Bolton loves more than foreign wars, it’s Ron DeSantis. Did you know that former ambassador John Bolton has been financially supporting DeSantis for over 10 years? He first met him during the Iraq war when he was pushing the lie of weapons of mass destruction (WMDS) and maintained and formed a working relationship with Ron DeSantis when he was in charge of overseeing torture at Guantanamo Bay (GITMO). Read about it all in my Substack.https://lauraloomer.substack.com/p/if-theres-one-thing-john-bolton-loves"
2023-08-13T15:36:30.778Z,realDonaldTrump,110883044771738420,"Look forward to seeing you at Trump Bedminster, watching the Greatest Players in the World—Cam Smith is leading, with Phil Mickelson, Dustin Johnson, Patrick Reed, Bubba Watson, and Charles Howell III following closely behind. Tee off is 1 PM. Just got back from a great and successful trip to Iowa. I will be with you at Bedminster all day!"
2023-08-12T16:20:49.851Z,realDonaldTrump,110877556726168692,Looking forward to seeing all of my friends in Iowa. Landing soon!
2023-08-12T01:59:40.675Z,realDonaldTrump,110874170534362392,"David Weiss was picked by the two Democrat Senators from Delaware under “Blue Slip.” He would not have been picked by me. But I have a great idea. Why don’t they use Deranged Jack Smith. Weiss has been investigating Hunter for 4 years, giving him the “sweetheart” deal of all sweetheart deals. But a brilliant Judge in Delaware saw through it all. Now, I read, the Department of Injustice wants a new Judge and Jurisdiction. But so do I, with far stronger reasons than Hunter &amp; Crooked Joe. MAGA!!!"
2023-08-11T15:27:04.768Z,realDonaldTrump,110871683057018888,https://www.newsweek.com/donald-trump-real-victim-russiagate-hoax-wasnt-me-it-was-american-people-opinion-1816466
2023-08-10T20:45:55.538Z,realDonaldTrump,110867274500411944,"These Fake Indictments against me didn’t come down from heaven, they came from the most corrupt President in the history of the United States, Crooked Joe Biden, in order to Rig &amp; Steal another Election. They shouldn’t even be allowed to go forward. They are all about Election Interference and getting even with the Republicans for the Congressional Hearings currently taking place that show Joe Biden is a CROOK!"
2023-08-10T17:36:39.229Z,realDonaldTrump,110866530253600137,https://www.newsweek.com/donald-trump-real-victim-russiagate-hoax-wasnt-me-it-was-american-people-opinion-1816466
2023-08-10T17:35:43.522Z,realDonaldTrump,110866526602792466,https://www.newsweek.com/donald-trump-real-victim-russiagate-hoax-wasnt-me-it-was-american-people-opinion-1816466
2023-08-10T11:54:35.798Z,realDonaldTrump,110865185229848140,"What Crooked Joe Biden, who can’t string two sentences together, has done to our once great Country through his Open Borders CATASTROPHE, may go down as the greatest and most damaging mistake ever made in USA HISTORY. It is not even believable that such incompetence and stupidity could have been allowed to happen. OUR COUNTRY IS BEING DESTROYED BY A MAN WITH THE MIND, IDEAS, AND I.Q. OF A FIRST GRADER. THIS INVASION OF OUR COUNTRY MUST STOP IMMEDIATELY. IT CANNOT BE ALLOWED TO CONTINUE!"
2023-08-09T03:49:20.285Z,realDonaldTrump,110857614805337047,RT @JackPosobiecFBI agent Charles McGonigal to plead guilty to colluding with Russia after investigating Trump—baselessly—for Russian collusion over 2016 electionhttps://thepostmillennial.com/fbi-agent-charles-mcgonigal-to-plead-guilty-to-colluding-with-russia-after-investigating-trump-baselessly-for-russian-collusion-over-2016-election?utm_campaign=64483
2023-08-08T20:47:22.795Z,realDonaldTrump,110855955597576833,"The Obama appointed Judge in  the FREE SPEECH Indictment of me by my political opponent, Crooked Joe Biden’s Department of InJustice, shared professional ties at the law firm that worked for Energy Company Burisma, based in Ukraine, of which Hunter Biden and his associate were “proud” MEMBERS OF THE BOARD, and were paid Millions of Dollars, even though Hunter knew almost NOTHING about Energy. How much was the law firm paid? So Horrible. This is a CLASSIC Conflict of Interest! “GATEWAY PUNDIT”"
2023-08-08T17:21:04.884Z,realDonaldTrump,110855144399080436,"The FBI Special Agent who was in charge of the Fake Russian Collusion Witch Hunt just plead GUILTY TO CONSPIRACY. What a disgrace! They knew I was innocent all along, and yet we went through hell and back to get the NO COLLUSION finding from Mueller. Do I get an apology from the FBI &amp; DOJ? What we have exposed about our Country is incredible!!!"
2023-08-08T15:16:25.325Z,realDonaldTrump,110854654213359693,"What a Great Honor it is for me to receive a powerful Endorsement from very highly respected General Keith Kellogg, a true WARRIOR who was in the Trump Administration from the beginning. He knew the ins and outs, and the people, perhaps better than anybody. Keith worked directly with V.P. Pence, so Endorsing me could not have been an easy decision to make, but for true warriors, not tough! Thank you Keith! P.S. The General wrote a great book,  “War By Other Means.” Get it! @generalkellogg"
2023-08-07T20:16:21.382Z,realDonaldTrump,110850171292832584,"Russia and China would not be putting ships dangerously off the coast of Alaska if I were President- NO WAY, NO HOW!!! No respect for Biden."
2023-08-07T16:38:25.577Z,realDonaldTrump,110849314362477660,"RT @realDonaldTrumpIsn’t is TERRIBLE that a Political Opponent can haphazardly charge you with FAKE crimes in the middle of your campaign in order to interfere with your time &amp; message, and there is nothing you can do to stop this travesty of “justice.” They had 2.5 years to file, long before the campaign started. Another Russia, Russia, Russia HOAX. Should not be allowed to happen!"
2023-08-04T21:48:50.220Z,realDonaldTrump,110833548015467947,"RT @realamericasvoiceTONIGHT at 8PM ET: Join our LIVE coverage of President Trump’s speech at the Alabama GOP Summer Dinner in Montgomery, Alabama! #TrumpSpeech #Alabama @JasonMillerinDC @TrumpWarRoom @realLizUSAGet tickets: http://bit.ly/trumpalgopIf attending, come see us &amp; get your RAV swag!Watch on Rumble here: https://rumble.com/v34nmsn-president-trump-live-at-the-algop-summer-dinner.html"
2023-08-04T18:42:07.675Z,realDonaldTrump,110832813840040378,"Isn’t is TERRIBLE that a Political Opponent can haphazardly charge you with FAKE crimes in the middle of your campaign in order to interfere with your time &amp; message, and there is nothing you can do to stop this travesty of “justice.” They had 2.5 years to file, long before the campaign started. Another Russia, Russia, Russia HOAX. Should not be allowed to happen!"
2023-08-03T04:25:18.239Z,realDonaldTrump,110823782366348784,RT @DevinNuneshttps://rumble.com/v33yjdd-doj-using-conspiracy-charge-against-trump-that-applies-to-them-for-russia-h.html @NewsMax @mrddmia
2023-08-01T10:27:29.309Z,realDonaldTrump,110813881913200143,"RT @realDonaldTrumpSame as the Russia, Russia, Russia HOAX. They knowingly accuse you of a fake crime, a crime that they actually make up, you fight these false charges hard, and they try and get you on “obstruction.” We are dealing with sick and evil people!"
